"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060562","epithelial tube morphogenesis","12/125","403/28832",0.0297766749379653,6.86816873449132,7.82826068350139,2.01124502177986e-07,0.000259607816511415,0.000188932334575697,"Etv4/Cxcl10/Fzd6/Maged1/Nfatc1/Nrp1/Plxnb2/Ryr2/Sostdc1/Tead1/Tnc/Vdr",12
"GO:0002697","regulation of immune effector process","13/125","485/28832",0.0268041237113402,6.18253195876289,7.59539319696249,2.03613973734443e-07,0.000259607816511415,0.000188932334575697,"Il21/Klrb1a/Casp1/Casp4/Cd22/Dnase1l3/Il4/Klrb1f/Lacc1/Pdcd1/Sh2d1a/Slamf6/Trpm4",13
"GO:0031341","regulation of cell killing","7/125","154/28832",0.0454545454545455,10.4843636363636,7.78726729351079,5.09134247010967e-06,0.00265410061991015,0.00193154980099137,"Il21/Klrb1a/Dnase1l3/Il4/Klrb1f/Sh2d1a/Slamf6",7
"GO:0001906","cell killing","9/125","294/28832",0.0306122448979592,7.06089795918367,6.89270712744933,5.73932835375828e-06,0.00265410061991015,0.00193154980099137,"Il21/Klrb1a/Ccl20/Cxcl10/Dnase1l3/Il4/Klrb1f/Sh2d1a/Slamf6",9
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","7/125","170/28832",0.0411764705882353,9.4976,7.33260775569952,9.73279152698468e-06,0.00265410061991015,0.00193154980099137,"Il21/Il4/Itgb1/Jak2/Lif/Nrp1/Ptpn11",7
"GO:0010721","negative regulation of cell development","9/125","315/28832",0.0285714285714286,6.59017142857143,6.58293307948642,9.98014782794178e-06,0.00265410061991015,0.00193154980099137,"Id2/Ntrk3/Cebpa/Gpr68/Il4/Map2/Nrp1/Ryk/Tjp2",9
"GO:1903532","positive regulation of secretion by cell","10/125","400/28832",0.025,5.7664,6.33443277080089,1.01579138785441e-05,0.00265410061991015,0.00193154980099137,"Cacna1d/Cacna1g/Gpr68/Il4/Jak2/Lif/Ptpn11/Trpm4/Unc13b/Vdr",10
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","5/125","66/28832",0.0757575757575758,17.4739393939394,8.84139204618649,1.02208020574394e-05,0.00265410061991015,0.00193154980099137,"Il21/Klrb1a/Klrb1f/Sh2d1a/Slamf6",5
"GO:0002703","regulation of leukocyte mediated immunity","9/125","317/28832",0.028391167192429,6.54859305993691,6.55491059252726,1.04966640735372e-05,0.00265410061991015,0.00193154980099137,"Il21/Klrb1a/Dnase1l3/Il4/Klrb1f/Pdcd1/Sh2d1a/Slamf6/Trpm4",9
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","8/125","241/28832",0.033195020746888,7.65663070539419,6.8476139402294,1.07642203553993e-05,0.00265410061991015,0.00193154980099137,"Il21/Il4/Il9r/Itgb1/Jak2/Lif/Nrp1/Ptpn11",8
